pid,p_name,p_issue,p_sub_district,p_district,p_province
1263,โครงการที่ 2,ผู้สูงอายุ,สุวารี,วาปีปทุม,นครราชสีมา
1264,โครงการที่ 12,สิ่งแวดล้อม,หนองสะโน,เชียงแสน,แพร่
1265,โครงการที่ 8,การจัดการน้ำ,บางปลาม้า,เมืองสุโขทัย,มุกดาหาร
1266,โครงการที่ 12,เด็กและเยาวชน,คลองขาม,วิเศษชัยชาญ,นครราชสีมา
1267,โครงการที่ 7,การจัดการน้ำ,ชีทวน,เมืองเชียงใหม่,หนองบัวลำภู
1268,โครงการที่ 13,ผู้สูงอายุ,ขามป้อม,กุสุมาลย์,สุราษฎร์ธานี
1269,โครงการที่ 19,เด็กและเยาวชน,สามพี่น้อง,มหาราช,สุรินทร์
1270,โครงการที่ 6,สิ่งแวดล้อม,ฉวาง,เมืองนครราชสีมา,อุบลราชธานี
1271,โครงการที่ 15,เด็กและเยาวชน,ทุ่งคาโงก,มะนัง,ศรีสะเกษ
1272,โครงการที่ 4,ผู้สูงอายุ,บ้านสาง,ลานสัก,ประจวบคีรีขันธ์
1273,โครงการที่ 15,การจัดการน้ำ,แม่หวาด,พนมไพร,นครสวรรค์
1274,โครงการที่ 1,ผู้สูงอายุ,พระบรมมหาราชวัง,ย่านตาขาว,นครปฐม
1275,โครงการที่ 19,สิ่งแวดล้อม,หนองใหญ่,ขุนยวม,มหาสารคาม
1276,โครงการที่ 20,สิ่งแวดล้อม,เวียงต้า,เทิง,กระบี่
1277,โครงการที่ 10,เด็กและเยาวชน,วังกระแจะ,หนองกุงศรี,นครพนม
1278,โครงการที่ 17,สุขภาพกาย,สวนหลวง,ท่าเรือ,พัทลุง
1279,โครงการที่ 5,การจัดการน้ำ,ลำปำ,เดชอุดม,หนองบัวลำภู
1280,โครงการที่ 17,สุขภาพกาย,กำแพงเพชร,ฆ้องชัย,กำแพงเพชร
1281,โครงการที่ 10,ผู้สูงอายุ,โนนตาเถร,หางดง,อุดรธานี
1282,โครงการที่ 10,เหล้าบุหรี่,แวงใหญ่,โพธาราม,ร้อยเอ็ด
1283,โครงการที่ 14,สุขภาพกาย,ภูหอ,บางปลาม้า,ชัยภูมิ
1284,โครงการที่ 8,เด็กและเยาวชน,เฉนียง,กุดข้าวปุ้น,นครปฐม
1285,โครงการที่ 12,ผู้สูงอายุ,วังพิกุล,เมืองนนทบุรี,อุดรธานี
1286,โครงการที่ 20,เด็กและเยาวชน,หนองสังข์,พาน,กำแพงเพชร
1287,โครงการที่ 14,สิ่งแวดล้อม,บางนาง,พังโคน,มหาสารคาม
1288,โครงการที่ 15,สุขภาพกาย,เขานิเวศน์,ภูเพียง,กาฬสินธุ์
1289,โครงการที่ 18,ผู้สูงอายุ,แม่จัน,เจาะไอร้อง,สุราษฎร์ธานี
1290,โครงการที่ 8,เด็กและเยาวชน,บางขันแตก,เด่นชัย,สงขลา
1291,โครงการที่ 13,เด็กและเยาวชน,ดู่น้อย,กุมภวาปี,สุราษฎร์ธานี
1292,โครงการที่ 1,เหล้าบุหรี่,บางคลาน,ด่านขุนทด,ขอนแก่น
1293,โครงการที่ 18,สุขภาพกาย,เชี่ยวเหลียง,เซกา,สุพรรณบุรี
1294,โครงการที่ 9,เด็กและเยาวชน,สระโบสถ์,เมืองอุบลราชธานี,ปัตตานี
1295,โครงการที่ 3,สิ่งแวดล้อม,โสกแสง,ทุ่งใหญ่,หนองคาย
1296,โครงการที่ 15,เด็กและเยาวชน,ตาก้อง,เมืองกำแพงเพชร,กรุงเทพมหานคร
1297,โครงการที่ 4,สุขภาพกาย,นาฮี,โพนทอง,ปัตตานี
